source_url,source_file,rows,error
https://drive.google.com/uc?export=download&id=1YiotOz63MBGyTxRq0jkeYrsuJvpuofvs,data\raw\WY\2026-09-05\60e8f8b6f67350d64c6e59ea1204177be5fb551110d1d1747e6c316c92b6c30c_uc,6,
https://drive.google.com/uc?export=download&id=19YTtXNtg6sCZ62QQOoZrn7JQeHiGQcrV,data\raw\WY\2026-09-05\4102131d23ea357502795b4e42aa8bf4ca545f20393909de13ba161a92cf942a_uc,6,
https://drive.google.com/uc?export=download&id=1fsAyRDoIuS9VVGYeh8fI5bz5XkmilOj-,data\raw\WY\2026-09-05\aaea6e74735ca00d0ef63fc2e5caed99894b0f9184cf9cb87be5543c9a2bb4a0_uc,6,
https://drive.google.com/uc?export=download&id=1x-nIAzbAahHAWMgaRcTkN7JS43DnE-ve,data\raw\WY\2026-09-05\186c79b6da1187bdacf361172445ad7a3424e74c8114f9402cc9ab8222ba1922_uc,6,
https://drive.google.com/uc?export=download&id=18IgN9J6jmw0uYN3LgAAwJNKZBt0JtKDj,data\raw\WY\2026-09-05\34dc21384ad3412c5668ac24491c75f3188eae12a07b031ad0d9c6b72f0b213b_uc,5,
https://drive.google.com/uc?export=download&id=18ArDykWnqkUclGuBguw5ymka-TEqHGu5,data\raw\WY\2026-09-05\970e2201f911168f482b62f79e203414c20ddd401c808b288b4f76073179746c_uc,5,
https://drive.google.com/uc?export=download&id=187Q-cLZVRvgKuO15XtqWIFKNzhuMqhsr,data\raw\WY\2026-09-05\26a544d2e283d9807e1a7261536bb1338133f3e4037c729e49ef25c248e48a43_uc,5,
https://drive.google.com/uc?export=download&id=184dWLCBkB7LzIWazBL8Kx_Tk6RKg9U3E,data\raw\WY\2026-09-05\a907a47ca5397b9483c2d72e7bccb7357bc9a62ea764314eebb2938b432343db_uc,5,
https://drive.google.com/uc?export=download&id=17wu64FyNSj1T91jk2Tltapp0-OVhz4LX,data\raw\WY\2026-09-05\8365971941546f33ed435791c01bcea6fd9e1640ab49c6921d80e6987f5db197_uc,5,
https://drive.google.com/uc?export=download&id=17ulS5kpKfEJLC3zC5mYzzCcVFNW00PiB,data\raw\WY\2026-09-05\1630e10416a42af6d883d64a1422d7eac2513cb6e4dfae385472725cb973b838_uc,5,
https://drive.google.com/uc?export=download&id=18LALGz9cMdTTF7q1y_diMPzHjkhd7A-8,data\raw\WY\2026-09-05\bd876ffbd5a707497ae26b8f02cc91e4e6f79b4ed0e3f9578b38a1fcd56b707c_uc,5,
https://drive.google.com/uc?export=download&id=198azgSQZLqmaC0xHf09qhcA20ALAxA2J,data\raw\WY\2026-09-05\e2a73b32b9edcfa4a570d8b7c52005b279dfd97da7fbbf71e55602176605d29c_uc,5,
https://drive.google.com/uc?export=download&id=19Yd-sZeiYnQ6NVOatZuqILH32PTrtYh-,data\raw\WY\2026-09-05\255d29417b207195af8afe36f9655848e83e69b05aa07b1ecadec60e412afc42_uc,5,
https://drive.google.com/uc?export=download&id=1Am6WUsYIik3ByZdt1C-Sk7WBbOdiwvTL,data\raw\WY\2026-09-05\504ea90cc069b0d53fd7b6a9d57c1b5b0ca630d92344348b00cb7a1f08e0aa68_uc,5,
https://drive.google.com/uc?export=download&id=1UHZnR562Gnvy8QgPBpmS-h7DaHXGhAqq,data\raw\WY\2026-09-05\ee9ec5b51f3601d432157d2ca09d8d76a28d8f9c98e498ddab59e55779679f51_uc,5,
https://drive.google.com/uc?export=download&id=1UGRJFFyAEQzyQQFzzvv1oNWNfhNBazDn,data\raw\WY\2026-09-05\806eb2bec3751f31988a2ed725fb09fa952790cf6ba8b4bb6e5a3e5025d25fc7_uc,5,
https://drive.google.com/uc?export=download&id=1SyuZXyqbRQtG1hnaHkBCgVEDNEuXqtcc,data\raw\WY\2026-09-05\f01f4b3b9e6fc5622f5eccd5e7b1bc554c81d4079aecd4b3e78a9ed97cec0115_uc,1,
https://drive.google.com/uc?export=download&id=1S-1xk9vjuR9g2PXmPxo1F2mPRVhYDhGz,data\raw\WY\2026-09-05\a8528ca98168bf4736c801fd120812f0b973f3857e0e95e8a09e1ee584277bcf_uc,1,
https://drive.google.com/uc?export=download&id=1kasdODHDInHrIeP-gQIX8lH4mlRBelfa,data\raw\WY\2026-09-05\b3678af2f0fefbca0fbea20aea93efcdae6adfa19266260da46823d30a80746e_uc,1,
https://drive.google.com/uc?export=download&id=1o-CRRMCP-v-dx9LswajGpnZ5r10o7mN0,data\raw\WY\2026-09-05\38ce05f8a1b501dd39bf8fb2e64e5e399c67fe16df8802227928dacdfd716c3f_uc,1,
https://drive.google.com/uc?export=download&id=1MsFDLKUt16TgewH6Jk9pmfgp5wDV2_bQ,data\raw\WY\2026-09-05\e3383ffa5a7f92e964447102f83aabce5815447d02d827f9af0fcc59451b0087_uc,1,
https://drive.google.com/uc?export=download&id=1s1SFmQ80K7Kjskj_tg3VIMjrnOFwftEi,data\raw\WY\2026-09-05\89640d2228ec5ea06336c46025fd5ed8f07fbe7505d602ba47d55b4cf29c90e7_uc,1,
https://drive.google.com/uc?export=download&id=1ThQcCdOIVpsmSokO6o8PsMnb1GD3PnMF,data\raw\WY\2026-09-05\9e4abff38d79f286641746421c72a2ef84c3f8c0d1e4dd1847b2097e22cec6c3_uc,1,
https://drive.google.com/uc?export=download&id=11fj-l1noPvRa6oSg9pw0iL02eFDWO5yJ,data\raw\WY\2026-09-05\aba7bc8bb2aa81401b02d54a4c69e7e6bb108f6afb9870854d924cc2fdbbf396_uc,1,
