source_url,source_file,rows,error
https://www.maine.gov/dps/sites/maine.gov.dps/files/inline-files/website_Passamaquoddy%20WE%2007-31-2026.pdf,data\raw\ME\2026-09-05\a01b0e1fffc64fb8077e3941b174b7bfe7782541a31836c2a0e04f8581a2e7c7_website_Passamaquoddy_WE_07-31-2026.pdf,7,
https://www.maine.gov/dps/sites/maine.gov.dps/files/inline-files/website_Passamaquoddy%20WE%2012-31-2025_1.pdf,data\raw\ME\2026-09-05\f242aaa4f659ef462a50a4c268acc9b1e44cded47a815671e67fa6489ccfc0b9_website_Passamaquoddy_WE_12-31-2025_1.pdf,12,
https://www.maine.gov/dps/sites/maine.gov.dps/files/inline-files/website_Passamaquoddy%20WE%2012-31-2024_0.pdf,data\raw\ME\2026-09-05\4f2f272774fa5f6c4f967fd3517696608de2e3a6c9107e06a49c65ab03c6d83b_website_Passamaquoddy_WE_12-31-2024_0.pdf,12,
https://www.maine.gov/dps/sites/maine.gov.dps/files/inline-files/website_Passamaquoddy%20WE%2012-31-2023_2.pdf,data\raw\ME\2026-09-05\b4b6fc1c535a03b38fa14a57c5d515842d84f9dc57896e7d4c9c0db61b649f76_website_Passamaquoddy_WE_12-31-2023_2.pdf,2,
https://www.maine.gov/dps/sites/maine.gov.dps/files/inline-files/website_Penobscot%20Maliseet%20Micmac%20WE%2007-31-2026.pdf,data\raw\ME\2026-09-05\867850a9ae42c52eb9af173b48d28ceb2e09ad93b744c4b7ba362c74a322c12c_website_Penobscot_Maliseet_Micmac_WE_07-31-2026.pdf,7,
https://www.maine.gov/dps/sites/maine.gov.dps/files/inline-files/website_Penobscot%20Maliseet%20Micmac%20WE%2012-31-2025_0.pdf,data\raw\ME\2026-09-05\358dd59a6c4174b354bd8e26de784c6894d12a827099c14e5f0de714bc625fe5_website_Penobscot_Maliseet_Micmac_WE_12-31-2025_0.pdf,12,
https://www.maine.gov/dps/sites/maine.gov.dps/files/inline-files/website_Penobscot%20Maliseet%20Micmac%20WE%2012-31-2024_0.pdf,data\raw\ME\2026-09-05\56f717e8ebf921cc3e6bfc1eb4ee724350eb92ab938c03661fba87716c7d9755_website_Penobscot_Maliseet_Micmac_WE_12-31-2024_0.pdf,12,
https://www.maine.gov/dps/sites/maine.gov.dps/files/inline-files/website_Penobscot%20Maliseet%20Micmac%20WE%2012-31-2023_2.pdf,data\raw\ME\2026-09-05\dd1bf7e6b9cade26b38067b994be30a9429ac66fef251c74db365c1ddf8c4959_website_Penobscot_Maliseet_Micmac_WE_12-31-2023_2.pdf,2,
