source_url,source_file,rows,error
https://www.kslottery.gov/media/rv5p4d4d/sports-wagering-monthly-detail-2024-06.pdf,data\raw\KS\2026-09-05\f3ce5ca942a6fa1229e3cf74335d4945ecbdeb0dc9722cec5049a10042690c62_sports-wagering-monthly-detail-2024-06.pdf,7,
https://www.kslottery.gov/media/axgplhs0/sports-wagering-monthly-detail-2024-07.pdf,data\raw\KS\2026-09-05\ced065f4e4dec164c4e70e64520194d48274a37835bfb43da0db5dc693b24098_sports-wagering-monthly-detail-2024-07.pdf,7,
https://www.kslottery.gov/media/1yqdlrtl/sports-wagering-monthly-detail-2024-08.pdf,data\raw\KS\2026-09-05\214fd07dd4ff08ba2e87ef74e7675917d0fc74be2c32d309030ea5dec2ecebed_sports-wagering-monthly-detail-2024-08.pdf,7,
https://www.kslottery.gov/media/1l2lgd4q/sports-wagering-monthly-detail-2024-09.pdf,data\raw\KS\2026-09-05\b5893157d12ecb0b8ee66be8262d287b6a8db7301a834c36102db870b1d2259e_sports-wagering-monthly-detail-2024-09.pdf,7,
https://www.kslottery.gov/media/pndi5mb2/sports-wagering-monthly-detail-2024-10.pdf,data\raw\KS\2026-09-05\b7419d8bd3b77655965d29278e1bc659fb14c0515a033f89e55d8f01219d42da_sports-wagering-monthly-detail-2024-10.pdf,7,
https://www.kslottery.gov/media/ei1oevv2/sports-wagering-monthly-detail-2024-11.pdf,data\raw\KS\2026-09-05\40572dc8b658693390fffb0a15361e2a61349e7c468724d89c9e95554935a558_sports-wagering-monthly-detail-2024-11.pdf,7,
https://www.kslottery.gov/media/gtoaxwyo/sports-wagering-monthly-detail-2024-12.pdf,data\raw\KS\2026-09-05\76d18cb2f6c9e11963cf8d9ebaf3a6ef487a13b7e64655c014d70ea03cca4a87_sports-wagering-monthly-detail-2024-12.pdf,7,
https://www.kslottery.gov/media/15jnq2au/sports-wagering-monthly-detail-2023-01.pdf,data\raw\KS\2026-09-05\d014bb15c895e57495cf990c27751f96cbe03ef610a360371b8857c5e0c7deab_sports-wagering-monthly-detail-2023-01.pdf,7,
https://www.kslottery.gov/media/gxapdbea/sports-wagering-monthly-detail-2023-02.pdf,data\raw\KS\2026-09-05\b7f824e58083b39fdbdef65a1758600ed1d01faa415712543ad04a73950921e5_sports-wagering-monthly-detail-2023-02.pdf,7,
https://www.kslottery.gov/media/znkortc3/sports-wagering-monthly-detail-2023-03.pdf,data\raw\KS\2026-09-05\3f0b71418993657575756f57f5f8c37befaf8245371f2f19bb5f20d6073d378f_sports-wagering-monthly-detail-2023-03.pdf,7,
https://www.kslottery.gov/media/bn2bufgx/sports-wagering-monthly-detail-2023-04.pdf,data\raw\KS\2026-09-05\547698bbf3c4a394d786e579f46d57c3689cab1393d283fb7a1e29eb0cd126cf_sports-wagering-monthly-detail-2023-04.pdf,7,
https://www.kslottery.gov/media/ak5kquih/sports-wagering-monthly-detail-2023-05.pdf,data\raw\KS\2026-09-05\4e514998589c2b04fce72952d19f5d21007528741179fa785ddf898bfe1a9c45_sports-wagering-monthly-detail-2023-05.pdf,7,
https://www.kslottery.gov/media/1gto3vmd/sports-wagering-monthly-detail-2023-06.pdf,data\raw\KS\2026-09-05\31060feacd2bf84c9667c5ea01027f89389e2960a96c29b2fdaca86284077ac8_sports-wagering-monthly-detail-2023-06.pdf,7,
https://www.kslottery.gov/media/nj3jzfyb/sports-wagering-monthly-detail-2023-07.pdf,data\raw\KS\2026-09-05\e2bc27d8abb7cd133ebeb61e2c832b20639f1b734d3742af363df1b091abc4bd_sports-wagering-monthly-detail-2023-07.pdf,7,
https://www.kslottery.gov/media/nzspgngh/sports-wagering-monthly-detail-2023-08.pdf,data\raw\KS\2026-09-05\a2b2eede12a46c84f4078188f4acee9ddbf33af05233bec15a13533917f5f371_sports-wagering-monthly-detail-2023-08.pdf,7,
https://www.kslottery.gov/media/v0lptr1y/sports-wagering-monthly-detail-2023-09.pdf,data\raw\KS\2026-09-05\666be4a02a45e66a3371d1b9001ea3fd03c97bd9dad3cc7592a736757286e85a_sports-wagering-monthly-detail-2023-09.pdf,7,
https://www.kslottery.gov/media/shdhsk2j/sports-wagering-monthly-detail-2023-10.pdf,data\raw\KS\2026-09-05\5f7f8c171b225292ad6407fc116b33a251075992282c2d22d8db4c103a283509_sports-wagering-monthly-detail-2023-10.pdf,7,
https://www.kslottery.gov/media/pw5ffhhz/sports-wagering-monthly-detail-2023-11.pdf,data\raw\KS\2026-09-05\110ca7209de62347805dccba88b5794c4b324513251985f1604e9ff8d6ee94f0_sports-wagering-monthly-detail-2023-11.pdf,7,
https://www.kslottery.gov/media/z0fddktt/sports-wagering-monthly-detail-2023-12.pdf,data\raw\KS\2026-09-05\5a801caed656ea8e469c045ef2fb252df605bcff69551ed57f454148b29d96ed_sports-wagering-monthly-detail-2023-12.pdf,7,
