source_url,source_file,rows,error
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2024Jun-gri.pdf,data\raw\NV\2026-09-05\504f9dca40e180ab97e91d6f74d86f987ac9547d7717fa2853beec4ca8dd2f71_2024Jun-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2024May-gri.pdf,data\raw\NV\2026-09-05\dfae57b8f037ce498255e7a95ca9a472af8f21dc91638bcf39f35fa4eef62e55_2024May-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2024Apr-gri.pdf,data\raw\NV\2026-09-05\a1a63ec3fb6ed326773b13bf5ea38e1c660e46b2a4dbb29f7cb679cd208984ad_2024Apr-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2024Mar-gri.pdf,data\raw\NV\2026-09-05\00f14da5deea921f7685ac0d389d3fd633c0e9aaec3d81ba2727b28bc5c0e343_2024Mar-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2024Feb-gri.pdf,data\raw\NV\2026-09-05\23c32c17ae7851774fdf69cc1f5dab4a303797e5db9e1b14ddb830cd9ecbe4e2_2024Feb-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2024Jan-gri.pdf,data\raw\NV\2026-09-05\21d79d33e86a6c26a21b9423e38cc2d73d04b1096fb37fea20382020c763df80_2024Jan-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Dec-gri.pdf,data\raw\NV\2026-09-05\41fd09dc61a35e12d320574ab4480e3dda21c981639b35f22585ef454ea7a810_2023Dec-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Nov-gri.pdf,data\raw\NV\2026-09-05\c4deb8846330046ad019141cb8dc85a3ddcbbf5c6e4d2f15bbfd39c686f662f6_2023Nov-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Oct-gri.pdf,data\raw\NV\2026-09-05\f3715a51c8a680b216a5732fd05cbf14cd1b7b468bd2c8f0027d95ee78006fec_2023Oct-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Sep-gri.pdf,data\raw\NV\2026-09-05\faadeee13fe29d526dd1cbcd162639630d01b6f2fe743fc9f2edc439025c3085_2023Sep-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Aug-gri.pdf,data\raw\NV\2026-09-05\568709219a27a7501ccf62ae1c4db911ddf581b55f58b227dc2ca57314518497_2023Aug-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Jul-gri.pdf,data\raw\NV\2026-09-05\cb31073b31c5cd80643fe50124b3b73d39403d2d0749bdbb44c1690d0472829a_2023Jul-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Jun-gri.pdf,data\raw\NV\2026-09-05\fb85d15690c0cfb07779139aad84474084027e409bb4e33096a1d24e1a24fe03_2023Jun-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023May-gri.pdf,data\raw\NV\2026-09-05\e882dd81260e104e14c2603033882da2d1f4f58ae1a0bf925ebfdd4a367ec9db_2023May-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Apr-gri.pdf,data\raw\NV\2026-09-05\640e8fc5b5ca38f67c818cebcf42207248bee6e09ec01bb5eaa4ebaf26ce2892_2023Apr-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Mar-gri.pdf,data\raw\NV\2026-09-05\32bd8dd6197ea88e97d8ce57777c32de2c7345da7b56b81ce416081e7defde74_2023Mar-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Feb-gri.pdf,data\raw\NV\2026-09-05\4dc9037709aa934a6c2248b785dadba618ca3eaad65c75b1a2b87fe3f7b7baa2_2023Feb-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Jan-gri.pdf,data\raw\NV\2026-09-05\15a490fbe55da1bf2e2189f73d1183bed217cf3497e98bef34ab3b197bcb32b6_2023Jan-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2022Dec-gri.pdf,data\raw\NV\2026-09-05\35838367b13751f52b57074a50d2aa56c8c786e608d51d130435cc2f30a5e527_2022Dec-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2022Nov-gri.pdf,data\raw\NV\2026-09-05\358874183b0be81f5839e77ecf9f093856f8f3e5cda1c71e5cb591924afcbfd5_2022Nov-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2022Oct-gri.pdf,data\raw\NV\2026-09-05\d5e2d4c07f6065846b63c8be9f94330520319cba9885643305963089467500a8_2022Oct-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2022Sep-gri.pdf,data\raw\NV\2026-09-05\9417b54a5dd05845df21dea7049d8eb3067482f09c2aa7cbe8bd2d184ed1d15a_2022Sep-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2022Aug-gri.pdf,data\raw\NV\2026-09-05\13accdde5373fd791f0d2d77d88003229218734d181820ee3397743489975a50_2022Aug-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2022Jul-gri.pdf,data\raw\NV\2026-09-05\7686eff8a280ee859ee26a8b62c5c0cc15f3011eaa4211b642196b2153768ff8_2022Jul-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2022Jun-gri.pdf,data\raw\NV\2026-09-05\7d2bab1f73224365a467a3f318bec07ef43738845c8dd0aa3eae8f27fc183514_2022Jun-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2022May-gri.pdf,data\raw\NV\2026-09-05\256d89fa20619a02243e82f84253b1ac1bb28da19d9ea04c2b63b9035f9119af_2022May-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2022Apr-gri.pdf,data\raw\NV\2026-09-05\d2d0fb915aafbaa2a0f0ba425fd486c0d78ee7fe849966296e4622b98d674087_2022Apr-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2022Mar-gri.pdf,data\raw\NV\2026-09-05\be38e9d63c31af905e0c92b12eb249c640250801ba2b999a19e0698e5e6f6130_2022Mar-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2022Feb-gri.pdf,data\raw\NV\2026-09-05\2f158bfc2b51c3cc5ced2c52b71dd860f1a4bf0ee5a6770e98d16169f0bb26e6_2022Feb-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2022Jan-gri.pdf,data\raw\NV\2026-09-05\08e721e3c2e6b71a94b10e892e550dd2cbe869be0454da9c46e73ee69a34a6e8_2022Jan-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2021Dec-gri.pdf,data\raw\NV\2026-09-05\f92ea58891508131db488e87180ef867d8596653e1e9e14bbb07410bc347357f_2021Dec-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2021Nov-gri.pdf,data\raw\NV\2026-09-05\6df2c5319a3f2bb3e25e620a9749a885b74a464a767fd88338016b426c105095_2021Nov-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2021Oct-gri.pdf,data\raw\NV\2026-09-05\686dd4d1bd192bdd7f0b0eea919d525ccd1b97764e99ec06f04d2bf240ce3e9a_2021Oct-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2021Sep-gri.pdf,data\raw\NV\2026-09-05\5703f0c90578c217785e716de2fb9d11913907e1a929226fd0ad8bf073391805_2021Sep-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2021Aug-gri.pdf,data\raw\NV\2026-09-05\b7b02ace3ad8bc76a9da56bf5e7d0c1ce8a5aeef365b343e4be9b98ccaeeb91f_2021Aug-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2021Jul-gri.pdf,data\raw\NV\2026-09-05\cbdcb589cdf03392e5ce4ac64a73a77d7c6e4d0a3538f27aa153ab4a9695486e_2021Jul-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2021Jun-gri.pdf,data\raw\NV\2026-09-05\972871cd418743feebd9b3531e811c7bf0da2ce8f1179a18cb75ed54d6c5325a_2021Jun-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2021May-gri.pdf,data\raw\NV\2026-09-05\f2435edf56f7b321386128f1e5b4e840ca61a75c4ab1f99da85cab6c045fa425_2021May-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2021Apr-gri.pdf,data\raw\NV\2026-09-05\f7cd1c35b35e0b49329def14e4570601d6dc8d41918861976d6872b8d4d99e80_2021Apr-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2021Mar-gri.pdf,data\raw\NV\2026-09-05\d72fa9905ec06f719e116b8015c06942c034ce3550ff15405bc4ddbe0d9bd25d_2021Mar-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2021Feb-gri.pdf,data\raw\NV\2026-09-05\5329309f7fce707a2e9055f29a1088cce5618e609a79ee470190b9a9e2bfeb04_2021Feb-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2021Jan-gri.pdf,data\raw\NV\2026-09-05\64ce1111e273c702e52fbdcf350f7197510accf042be20d06f33e14790ed54cd_2021Jan-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2020Dec-gri.pdf,data\raw\NV\2026-09-05\64c7b5685578ab30bb910cf9ace47b4aff6ba56c3a25fcf2f5cd16c2afc7d056_2020Dec-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2020Nov-gri.pdf,data\raw\NV\2026-09-05\f51a8ec6fdf0436c5986bf25980944508950c7dfe2b32ad72e9ef5a1a2bda9aa_2020Nov-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2020Oct-gri.pdf,data\raw\NV\2026-09-05\985890f6d24b4b17b4c7d0d8376a0bed869bcf9c7b64a6ec06aee6186fcd71fb_2020Oct-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2020Sep-gri.pdf,data\raw\NV\2026-09-05\b3f707c95a9a19a00fda4e9e3c6c306b69e54d295cc6edaa05c469373c249d7c_2020Sep-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2020Aug-gri.pdf,data\raw\NV\2026-09-05\909019aa27bfeed30feda3fc134e4b113a90d09673ae09ec82dac904950a5954_2020Aug-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2020Jul-gri.pdf,data\raw\NV\2026-09-05\31322431b409842193244c77a09238b65bcf92eccbe3b833a6d6cc8d441e8dd5_2020Jul-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2020Jun-gri.pdf,data\raw\NV\2026-09-05\86e625c4e7188ce423b8cafc960821310058284637293a6fa8afa6a8928bd106_2020Jun-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2020May-gri.pdf,data\raw\NV\2026-09-05\e0fda87e6dfae723e7abcbd8ac4ef09d70cb1d0282e94e582fe9523419f10558_2020May-gri.pdf,0,Nevada statewide mobile detail missing
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2020Apr-gri.pdf,data\raw\NV\2026-09-05\8c5449afac7d8c3311626abc8a5170c1726f0cf96c0277cea2f129a9c7183654_2020Apr-gri.pdf,0,Nevada statewide mobile detail missing
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2020Mar-gri.pdf,data\raw\NV\2026-09-05\579240efe3f8cba59dea116a033ef4f3e5fc646ef3fb8c083fb66a3f41acbb59_2020Mar-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2020Feb-gri.pdf,data\raw\NV\2026-09-05\80fed8eb030b198c1790f21c4bd9688b1673155050720ac68d3ae2f9e495fc4e_2020Feb-gri.pdf,1,
https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2020Jan-gri.pdf,data\raw\NV\2026-09-05\93cdbde97c1a46e93358ef3d43415a20fa39da15f2c01ed5af80f0e48d6bca04_2020Jan-gri.pdf,1,
