source_url,source_file,rows,error
https://www.rilot.com/content/dam/interactive/ilottery/pdfs/financial/iGamingWebsiteDataFY2027.pdf,data\raw\RI\2026-09-05\8937f4994a6af9fb3ce447bf07c18f60bb92862c8707bc18a92cde9d8bb1cfb3_iGamingWebsiteDataFY2027.pdf,1,
https://www.rilot.com/content/dam/interactive/ilottery/pdfs/financial/iGamingWebsiteDataFY2026.pdf,data\raw\RI\2026-09-05\8dd054f76577b4699b0a47af7c01af4bba9f01161449e4f5fb94795f2dc60569_iGamingWebsiteDataFY2026.pdf,12,
https://www.rilot.com/content/dam/interactive/ilottery/pdfs/financial/iGamingWebsiteDataFY2025.pdf,data\raw\RI\2026-09-05\d5a7b100bdb2494f526a0b361ad9e9c96c8f3c3c14cbb0063c5cd17aabfcd044_iGamingWebsiteDataFY2025.pdf,12,
https://www.rilot.com/content/dam/interactive/ilottery/pdfs/financial/iGamingWebsiteData2024.pdf,data\raw\RI\2026-09-05\9da75dfda66aaf60fe4d017aa4ea32a8c4cdeaede49d1cbcd60868959da8e447_iGamingWebsiteData2024.pdf,4,
