source_url,source_file,rows,error
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202303internet.pdf,data\raw\CO\2026-09-05\24352b2a3c55f84d78a218ef19a2b1c29fb3f08ba281fe98539b8cf1da7fad14_rev14111202303internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202304internet.pdf,data\raw\CO\2026-09-05\c4a96ff843402392baa996410977210a363c4d12aec0d53e0200fd54ef565b37_rev14111202304internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202305internet.pdf,data\raw\CO\2026-09-05\a4ef0d2e1285871a67985eecfd9d0b639fc1fe288eac3d268d584231b4994ffe_rev14111202305internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202306internet.pdf,data\raw\CO\2026-09-05\6a0364f7859ca50f30786c56f78d53e947dc5e2ce3e2885838cd733eb6efd873_rev14111202306internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202307internet.pdf,data\raw\CO\2026-09-05\f054a4e762d0ac38cba1606aee8e3a6bad6f15e18742ea440388d547737f6f08_rev14111202307internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202308internet.pdf,data\raw\CO\2026-09-05\dfb817c803cf59a4b09e027e4c4100cdac2cd6520137e28f93e2daa1ac77f479_rev14111202308internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202309internet.pdf,data\raw\CO\2026-09-05\d3c8f59f22c160796c5e9842388c3bcea6a9f799778ee583bf4219a1958939a1_rev14111202309internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202310internet.pdf,data\raw\CO\2026-09-05\12513ed7b021bca5ccde857b9697f4b5dd4d78fc79f292d6ced6cb2b7fc2f688_rev14111202310internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202311internet.pdf,data\raw\CO\2026-09-05\1419563b0cb5df6273b0dbedc7069c1e8ebddbf94d294ab1657bd466c1b5dd71_rev14111202311internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202312internet.pdf,data\raw\CO\2026-09-05\f7a38d2a0b3e3a3832bf1ecf38e8be72f66aff33f78d8ed63af73191a76fff42_rev14111202312internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202201internet.pdf,data\raw\CO\2026-09-05\56d9b561ac53680d7e56f9242929b99600a7fd7e4575ab033eb65cef8fdb2539_rev14111202201internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202202internet.pdf,data\raw\CO\2026-09-05\4169e3cb59d4b4ecc0fdd9a630ddd7216c849e3ce97e9871e4d819f8eecb42e9_rev14111202202internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202203internet.pdf,data\raw\CO\2026-09-05\90109d40197c3e310e238c7d9dba66edc8e12f388bf4c6059e65f6d880b92312_rev14111202203internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202204internet.pdf,data\raw\CO\2026-09-05\113daa69216f962e19185fa5473840a27e68e3bcaa1df1180330ec7fb7f88dad_rev14111202204internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202205internet.pdf,data\raw\CO\2026-09-05\e35978691c0dcdba8404d400ce65f15005a49b0482f811573cd48d1989afe0f6_rev14111202205internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202206internet.pdf,data\raw\CO\2026-09-05\2e1edda65e8909d0cbc6656741ea1ce45715646867fef6ef39ccbf80d303667d_rev14111202206internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202207internet.pdf,data\raw\CO\2026-09-05\789a186f6ff5eec687f666bf0993bbd34b244a206ff890ddbefa4a0b2022c0b3_rev14111202207internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202208internet.pdf,data\raw\CO\2026-09-05\e4f66ba8a8a177e8b0190b1f282c0a7c5b2992caeb05a45dc283bcb4e52f34e2_rev14111202208internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202209internet.pdf,data\raw\CO\2026-09-05\9dafdea3470f129a8166b2ea07bf89965a7143bef0bdbff5efdcb293df050ee3_rev14111202209internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202210internet.pdf,data\raw\CO\2026-09-05\b8aaf479496893f9dd49c5adba303f61eb40ab82609d6aecc2814273451f01e2_rev14111202210internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202211internet.pdf,data\raw\CO\2026-09-05\7c8fcfc593ac91403e8d4dda52ee86d216e09e711cf3e8b771e4d6a987cbcde2_rev14111202211internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202212internet.pdf,data\raw\CO\2026-09-05\d522afddae0263bfef15980881b540d6a22e5cc130f265b6c98136a074b367fe_rev14111202212internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202107internet.pdf,data\raw\CO\2026-09-05\9fdc132ec15ad2283f7727369ab23bdfd23d2cfeda999a423b407599f7a3204f_rev14111202107internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202108internet.pdf,data\raw\CO\2026-09-05\744a7393cdcfd5f64bbf9b4a54f0d5cd02b47a61d8d0f027286289340dbbeccc_rev14111202108internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202109internet.pdf,data\raw\CO\2026-09-05\9e7a122925dc0eac4832824b7ce78ad392ce356de4fc13458c8addf1c739a881_rev14111202109internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202110internet.pdf,data\raw\CO\2026-09-05\e9620fb34f2ac5b7ce49eba05a71b057f4f3bbc9491277f70f8eae6349f7f871_rev14111202110internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202111internet.pdf,data\raw\CO\2026-09-05\bef7e1b15eca7fa846157ffa034deddae6dd39c9f37fe500105481b52a8a1f21_rev14111202111internet.pdf,1,
https://spl.cde.state.co.us/artemis/revserials/rev14111internet/rev14111202112internet.pdf,data\raw\CO\2026-09-05\d147757406875092261c8246404b5c07557af8bb561098e8c11a54d5df038a4c_rev14111202112internet.pdf,1,
